stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.00000] opening C:\Users\thall\Desktop\JogoAllegro5\Birigui\mini_game_surf\x64\Debug\allegro5.cfg r
display  D   display_settings.c:212  debug_display_settings           [   0.46195] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.46356] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.46431] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.46480] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.46574] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.46620] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.46707] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.46750] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.46761] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.46933] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.47149] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.47258] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.47301] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.47410] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.47464] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.47548] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.47594] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 5/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.47746] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.47852] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 6/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.47905] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.48010] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 7/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.48029] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.48054] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 8/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.48064] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.48072] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.48257] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.48299] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.48368] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.48426] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.48518] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.48863] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.48902] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.48942] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.49052] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.49124] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.49198] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.49329] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.49461] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.49479] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.49506] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.49558] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.49665] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.49778] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.49824] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.49916] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.50079] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.50412] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.50540] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.50597] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.50683] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.50788] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.50804] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.51068] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.51097] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.51107] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.51117] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.51127] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.51148] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.51457] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.51597] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.51640] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.51947] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.52074] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.52177] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.52339] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.52370] Score is : 598
display  D   display_settings.c:212  debug_display_settings           [   0.52500] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.52739] Score is : 593
display  D   display_settings.c:212  debug_display_settings           [   0.52891] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.53028] Score is : 589
display  D   display_settings.c:212  debug_display_settings           [   0.53171] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.53301] Score is : 587
display  D   display_settings.c:212  debug_display_settings           [   0.53519] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.53845] Score is : 586
display  D   display_settings.c:212  debug_display_settings           [   0.54060] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.54299] Score is : 585
display  D   display_settings.c:212  debug_display_settings           [   0.54348] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.54402] Score is : 584
display  D   display_settings.c:212  debug_display_settings           [   0.54570] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.54627] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.54759] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.54880] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.55103] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.55143] Score is : 598
display  D   display_settings.c:212  debug_display_settings           [   0.55154] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.55163] Score is : 593
display  D   display_settings.c:212  debug_display_settings           [   0.55246] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.55409] Score is : 589
display  D   display_settings.c:212  debug_display_settings           [   0.55456] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 5/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.55541] Score is : 587
display  D   display_settings.c:212  debug_display_settings           [   0.55608] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 6/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.55688] Score is : 586
display  D   display_settings.c:212  debug_display_settings           [   0.55748] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 7/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.55819] Score is : 585
display  D   display_settings.c:212  debug_display_settings           [   0.55889] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 8/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.55933] Score is : 584
display  D   display_settings.c:212  debug_display_settings           [   0.55974] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.56045] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.56156] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.56211] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.56283] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.56353] Score is : 598
display  D   display_settings.c:212  debug_display_settings           [   0.56438] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.56477] Score is : 593
display  D   display_settings.c:212  debug_display_settings           [   0.56593] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.56665] Score is : 589
display  D   display_settings.c:212  debug_display_settings           [   0.56746] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.56802] Score is : 587
display  D   display_settings.c:212  debug_display_settings           [   0.56892] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.56930] Score is : 586
display  D   display_settings.c:212  debug_display_settings           [   0.57015] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.57092] Score is : 585
display  D   display_settings.c:212  debug_display_settings           [   0.57103] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.57186] Score is : 584
display  D   display_settings.c:212  debug_display_settings           [   0.57327] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.57361] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.57384] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.57438] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.57459] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.57483] Score is : 598
display  D   display_settings.c:212  debug_display_settings           [   0.57524] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.57537] Score is : 593
display  D   display_settings.c:212  debug_display_settings           [   0.57624] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.57679] Score is : 589
display  D   display_settings.c:212  debug_display_settings           [   0.57794] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.57866] Score is : 587
display  D   display_settings.c:212  debug_display_settings           [   0.57890] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.57961] Score is : 586
display  D   display_settings.c:212  debug_display_settings           [   0.58008] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.58202] Score is : 585
display  D   display_settings.c:212  debug_display_settings           [   0.58286] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.58363] Score is : 584
display  D   display_settings.c:212  debug_display_settings           [   0.58403] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.58485] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.58566] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.58714] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.58765] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.59155] Score is : 598
display  D   display_settings.c:212  debug_display_settings           [   0.59207] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.59398] Score is : 593
display  D   display_settings.c:212  debug_display_settings           [   0.59480] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.59676] Score is : 589
display  D   display_settings.c:212  debug_display_settings           [   0.59759] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.59842] Score is : 587
display  D   display_settings.c:212  debug_display_settings           [   0.59925] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.59998] Score is : 586
display  D   display_settings.c:212  debug_display_settings           [   0.60110] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.60156] Score is : 585
display  D   display_settings.c:212  debug_display_settings           [   0.60233] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.60331] Score is : 584
display  D   display_settings.c:212  debug_display_settings           [   0.60373] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.60446] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.60517] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.60583] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.60668] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.60772] Score is : 598
display  D   display_settings.c:212  debug_display_settings           [   0.60811] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.60910] Score is : 593
display  D   display_settings.c:212  debug_display_settings           [   0.61096] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.61137] Score is : 589
display  D   display_settings.c:212  debug_display_settings           [   0.61311] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 5/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.61350] Score is : 587
display  D   display_settings.c:212  debug_display_settings           [   0.61370] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 6/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.61462] Score is : 586
display  D   display_settings.c:212  debug_display_settings           [   0.61525] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 7/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.61567] Score is : 585
display  D   display_settings.c:212  debug_display_settings           [   0.61645] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 8/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.61746] Score is : 584
display  D   display_settings.c:212  debug_display_settings           [   0.61809] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.61904] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.61947] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.62030] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.62096] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.62172] Score is : 598
display  D   display_settings.c:212  debug_display_settings           [   0.62273] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.62318] Score is : 593
display  D   display_settings.c:212  debug_display_settings           [   0.62428] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.62467] Score is : 589
display  D   display_settings.c:212  debug_display_settings           [   0.62478] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.62652] Score is : 587
display  D   display_settings.c:212  debug_display_settings           [   0.62701] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.62731] Score is : 586
display  D   display_settings.c:212  debug_display_settings           [   0.62976] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.63139] Score is : 585
display  D   display_settings.c:212  debug_display_settings           [   0.63284] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.63328] Score is : 584
display  D   display_settings.c:212  debug_display_settings           [   0.63397] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.63473] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.63534] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.63681] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.63707] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.63788] Score is : 598
display  D   display_settings.c:212  debug_display_settings           [   0.63862] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.63958] Score is : 593
display  D   display_settings.c:212  debug_display_settings           [   0.63981] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.64009] Score is : 589
display  D   display_settings.c:212  debug_display_settings           [   0.64169] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.64224] Score is : 587
display  D   display_settings.c:212  debug_display_settings           [   0.64460] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.64493] Score is : 586
display  D   display_settings.c:212  debug_display_settings           [   0.64505] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.64514] Score is : 585
display  D   display_settings.c:212  debug_display_settings           [   0.64522] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.64545] Score is : 584
display  D   display_settings.c:212  debug_display_settings           [   0.64624] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.64723] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.64819] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.64888] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.64951] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.64970] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.64991] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.65055] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.65144] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.65252] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.65362] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.65381] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.65393] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.65405] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.65562] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.65601] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.65618] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.65771] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.65818] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.66015] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.66034] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.66044] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.66053] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.66061] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.66103] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.66175] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.66288] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.66368] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.66409] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 5/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.66424] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.66433] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 6/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.66516] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.66623] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 7/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.66690] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.66750] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 8/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.66765] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.66840] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.66983] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.67018] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.67032] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.67152] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.67221] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.67300] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.67453] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.67558] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.67661] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.67790] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.67870] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.67909] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.67976] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.68051] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.68148] Single Buffer requirement not met.
